"playerID","avgSO","avgG","avgERA","avgIBB","rookie_year","n_years","team"
"darrmi01",1,1,33.75,33.75,1977,0,"TOR"
"darroge01",14,17,5.51,5.51,1934,0,"PHI"
"darviyu01",226.666666666667,27.6666666666667,3.26333333333333,3.26333333333333,2012,2,"TEX"
"darwibo01",3,2,10.31,10.31,1962,7,"LAA"
"darwida01",92.4761904761905,34.0952380952381,4.03,4.03,1978,20,"TEX"
"darwije01",8.33333333333333,12.6666666666667,7.23333333333333,7.23333333333333,1994,3,"CHA"
"dascedo01",1,2,0,0,1990,1,"CHN"
"dashnle01",2,1,5.4,5.4,1913,0,"CLE"
"dassofr01",20,9,15.335,15.335,1945,1,"CIN"
"daubda01",30.8333333333333,21,4.46666666666667,4.46666666666667,1892,5,"BRO"
"daussho01",80.0666666666667,35.8666666666667,3.39066666666667,3.39066666666667,1912,14,"DET"
"davalvi01",0,2,NA,NA,1969,0,"SLN"
"davencl01",0,1,4.5,4.5,1920,0,"NY1"
"davenda01",119.833333333333,43.1666666666667,3.05,3.05,1914,5,"SLA"
"davenjo01",4,5,1.74,1.74,1999,2,"CHA"
"davenlu01",5,6.25,5.9775,5.9775,1921,3,"CHA"
"daveymi01",3.5,9.5,2.53,2.53,1977,1,"ATL"
"daveyto01",30.75,28.5,3.87125,3.87125,1999,3,"SDN"
"daviara01",51,36,6.22,6.22,1962,0,"NYN"
"davidbo01",0,1,18,18,1989,0,"NYA"
"davidda01",1.5,1.5,33.75,33.75,2007,2,"FLO"
"davidda02",0,4,5.4,5.4,2009,0,"LAA"
"davidte01",31,28.5,4.1925,4.1925,1965,3,"CIN"
"daviech01",9.5,11.25,4.97,4.97,1914,12,"NY1"
"daviege01",55.3333333333333,15.3333333333333,4.67833333333333,4.67833333333333,1891,2,"CL4"
"davieje01",20,11,4.17,4.17,1959,0,"DET"
"davieky01",77.8571428571429,21.5714285714286,5.84857142857143,5.84857142857143,2005,6,"KCA"
"davisbo01",25,14.5,5.75,5.75,1958,2,"KC1"
"davisbu01",18,18,4.05,4.05,1915,0,"PHA"
"davisch01",0,1,0,0,1993,0,"CAL"
"davisch02",2,1,0,0,2012,0,"BAL"
"daviscu01",52.6153846153846,33,4.26538461538462,4.26538461538462,1934,12,"BRO"
"davisda01",93,20,4.83,4.83,1884,1,"BSN"
"davisdi01",46,23.9,3.442,3.442,1912,14,"SLA"
"davisdo02",98.3846153846154,23.5384615384615,7.2251282051282,7.2251282051282,1999,12,"MIL"
"daviser02",12,10,3.12,3.12,2013,0,"WAS"
"davisge01",4,3,15.75,15.75,1891,0,"CL4"
"davisge02",19.25,9,4.55,4.55,1912,3,"BSN"
"davisja02",38.4285714285714,20.5714285714286,4.46928571428571,4.46928571428571,2002,6,"CLE"
"davisji01",49.25,38.5,4.3825,4.3825,1954,3,"CHN"
"davisjo03",31.5,12.25,5.335,5.335,1985,3,"CHA"
"davisjo04",18.25,17.75,4.8,4.8,1987,3,"CHA"
"daviska01",19.2,21.4,6.084,6.084,2000,7,"CLE"
"davisla01",53,20,4.74,4.74,2001,0,"CIN"
"davisma01",67.1333333333333,41.6,4.58866666666667,4.58866666666667,1980,17,"SDN"
"davismi01",11.5,16,5.5,5.5,1969,1,"SFN"
"davispe01",30.75,29.25,4.4,4.4,1936,3,"CIN"
"davisro02",54.2727272727273,43.7272727272727,5.01863636363636,5.01863636363636,1978,10,"MIN"
"davissc01",6,4,7.615,7.615,1995,1,"SEA"
"davisst02",80.6153846153846,34,4.03384615384615,4.03384615384615,1982,12,"BAL"
"davisst03",13,8.33333333333333,9.59333333333333,9.59333333333333,1985,4,"TOR"
"davisti01",22.75,22.25,5.2875,5.2875,1994,3,"SEA"
"daviswa01",94,36.6666666666667,3.49833333333333,3.49833333333333,2009,5,"TBA"
"daviswi01",1,2,8.31,8.31,1896,0,"CIN"
"daviswo01",1,2,1.5,1.5,1938,0,"DET"
"dawlebi01",41.7142857142857,39.2857142857143,4.8,4.8,1983,6,"HOU"
"dawlejo01",5.66666666666667,2.66666666666667,7.8,7.8,2002,2,"ATL"
"dawsojo01",15.5,14.75,5.675,5.675,1924,5,"PIT"
"dawsore01",1,1,0,0,1913,0,"WS1"
"daybi01",19.5,7,4.67,4.67,1889,1,"PHI"
"dayde01",7,13,11.25,11.25,2007,0,"CHA"
"dayleke01",36.9090909090909,35,4.05454545454545,4.05454545454545,1982,11,"SLN"
"daype01",12,11.5,5.6975,5.6975,1924,7,"SLN"
"dayza01",37.8,17.2,5.289,5.289,2002,4,"MON"
"deaglre01",41.5,17,3.0575,3.0575,1883,1,"CN2"
"deagoro01",10,2,7.84,7.84,2003,0,"SDN"
"dealco01",8.5,11.25,8.38,8.38,1947,7,"BOS"
"deanch01",27.8571428571429,23.1428571428571,4.71142857142857,4.71142857142857,1937,6,"PHA"
"deandi01",96.9166666666667,26.4166666666667,3.93666666666667,3.93666666666667,1930,17,"SLN"
"deando01",22,30,3.73,3.73,1876,0,"CN1"
"deanha01",0,2,4.5,4.5,1941,0,"WS1"
"deanpa01",43,17.6666666666667,3.8175,3.8175,1934,9,"SLN"
"deanwa01",36.75,24,5.14,5.14,1924,3,"NY1"
"debarde01",10,14,5.91,5.91,1977,0,"TOR"
"deberjo01",6.5,10,5.755,5.755,1920,1,"SLA"
"debusda01",30.5,18,2.545,2.545,1962,1,"CHA"
"decatar01",25.3333333333333,25.5,5.75583333333333,5.75583333333333,1922,5,"BRO"
"deckejo01",50.8888888888889,16.8888888888889,4.44222222222222,4.44222222222222,1969,10,"CHN"
"deckema01",9,4,2.08,2.08,1983,0,"SDN"
"dedmoje01",35,41.6666666666667,5.465,5.465,1983,5,"ATL"
"dedriji01",3,6,2.35,2.35,1995,0,"BAL"
"dedunsa01",42.8,14.8,3.702,3.702,2010,4,"MIN"
"deegadu01",8,2,6.35,6.35,1901,0,"NY1"
"deerijo01",28,19,3.805,3.805,1903,0,"DET"
"defraju01",25.5,32.5,2.97,2.97,2011,3,"PHI"
"degermi01",0,1,2.7,2.7,1961,1,"CHA"
"degroja01",144,22,2.69,2.69,2014,0,"NYN"
"deharri01",11.25,14,11.36,11.36,1997,6,"MON"
"deinipe01",2,2,9.75,9.75,1902,0,"BOS"
"dejeami01",44.6,56.5,3.9305,3.9305,1997,9,"COL"
"dejesjo01",44.2,12.6,8.678,8.678,1988,6,"KCA"
"dejonjo01",7,6,8,8,2007,0,"TOR"
"delabst01",50.5,38,3.61875,3.61875,2011,3,"SEA"
"delaceu01",5,6.5,8.23,8.23,2007,4,"DET"
"delacto01",65,34,3.25,3.25,1944,0,"CIN"
"delahji01",0,1,2.25,2.25,1904,1,"BSN"
"delamro01",1,1,4.5,4.5,1997,0,"KCA"
"delanar01",21.3333333333333,22.3333333333333,3.90333333333333,3.90333333333333,1924,5,"BSN"
"delanro01",1.5,2.5,9.9,9.9,2010,1,"MIN"
"delarda01",19.5,22.5,9.2125,9.2125,2011,3,"LAA"
"delareu01",24,22,5.155,5.155,2013,1,"ARI"
"delarfr01",1,2,4.5,4.5,1991,0,"BAL"
"delarjo01",85.3636363636364,23,5.22,5.22,2004,10,"COL"
"delarru01",35,11,10.175,10.175,2011,3,"BOS"
"delatjo01",15,7,6.35,6.35,2013,0,"BOS"
"delcama01",41.5,49.6666666666667,3.91666666666667,3.91666666666667,2005,5,"BOS"
"deleojo01",122.615384615385,31.9230769230769,3.90653846153846,3.90653846153846,1983,12,"SLN"
"deleojo02",5,9.5,5.155,5.155,2013,1,"HOU"
"deleolu01",35.4285714285714,29.5714285714286,3.39571428571429,3.39571428571429,1981,8,"SDN"
"delgaje01",0,2,4.5,4.5,2008,0,"FLO"
"delgara01",64.75,23,4.0825,4.0825,2011,3,"ARI"
"delhifl01",2,1,9,9,1912,0,"CHA"
"dellwh01",49.5,23,4.9725,4.9725,1912,5,"BRO"
"delocik01",61.0909090909091,29.9090909090909,4.08909090909091,4.08909090909091,1952,11,"BOS"
"delosfa01",23,20,3.66,3.66,2011,1,"OAK"
"deloslu02",7,3,11.57,11.57,2002,0,"TBA"
"delosra01",7,12,2.19,2.19,1974,0,"HOU"
"delosva01",23,26.1111111111111,5.68277777777778,5.68277777777778,1998,10,"MIL"
"delroen01",15.3333333333333,28,8.24833333333333,8.24833333333333,2010,2,"HOU"
"deltomi01",18,11.5,4.685,4.685,1999,1,"SFN"
"delucri01",50.2,32,4.8895,4.8895,1990,9,"SEA"
"demaral01",64.25,29,2.690625,2.690625,1912,7,"NY1"
"demarch01",11,9,7.465,7.465,2005,1,"KCA"
"demarfr01",1,1,0,0,1890,0,"CHN"
"demelsa01",16,24,6.18666666666667,6.18666666666667,2010,2,"ARI"
"demerla01",54.25,34.75,3.85,3.85,1974,3,"PIT"
"demilha01",15,4,6.38,6.38,1892,0,"CHN"
"demoldo01",55,42.5,3.635,3.635,1974,1,"MON"
"demotbe01",7.5,3.5,8.835,8.835,1910,1,"CLE"
"dempsco01",3,3,9,9,1951,0,"PIT"
"dempsma01",4,3,7.94,7.94,1982,0,"SFN"
"dempsri01",0,2,4.5,4.5,1991,0,"ML4"
"dempsry01",129.6875,36.1875,4.53125,4.53125,1998,15,"CHN"
"denehbi01",21,16.3333333333333,5.97333333333333,5.97333333333333,1967,4,"DET"
"denmabr01",9,9,4.78,4.78,1982,0,"BOS"
"denneky01",13,4,9.56,9.56,2004,0,"CLE"
"dennido01",27,39.5,3.635,3.635,1965,1,"SLN"
"denniry01",3,8,11.57,11.57,2014,0,"CIN"
"dennyje01",1,1,9,9,1888,0,"IN3"
"dennyjo01",88.1538461538462,25,3.36230769230769,3.36230769230769,1974,12,"SLN"
"dented01",7,4,14.66,14.66,1909,3,"BRO"
"denzero01",19.5,11.5,4.245,4.245,1897,4,"CHN"
"depaujo01",4,3.33333333333333,4.63,4.63,2003,2,"NYA"
"depauju01",8,16,8.55,8.55,2007,0,"MIN"
"depause01",14,9.66666666666667,7.78666666666667,7.78666666666667,1999,3,"CLE"
"derbyge01",142.666666666667,36.6666666666667,3.77,3.77,1881,2,"DTN"
"derriji01",8.5,10.5,6.18,6.18,1956,1,"CHA"
"derripa01",100.466666666667,38.6,3.51766666666667,3.51766666666667,1931,14,"CIN"
"desalma01",6,4.5,18.84,18.84,2007,1,"ATL"
"descada01",0,1,0,0,2014,0,"SLN"
"desclan01",26,13,6.27,6.27,2014,0,"MIA"
"deshaji01",79.25,21.4166666666667,5.77958333333333,5.77958333333333,1984,11,"HOU"
"deshoji01",39,25,6.25857142857143,6.25857142857143,1932,7,"WS1"
"desiljo01",3.5,3,7.5725,7.5725,1993,2,"BAL"
"desjash01",0,1,18,18,1916,0,"CLE"
"despaod01",65,16,3.36,3.36,2014,0,"SDN"
"dessaru01",12.5,10.5,8.2,8.2,1907,3,"BRO"
"desseel01",49.5,31.5,5.58178571428571,5.58178571428571,1996,14,"CIN"
"dettmjo01",13.5,6,15.665,15.665,1994,1,"TEX"
"dettoto01",26.5,17,6.4525,6.4525,1973,3,"CHN"
"detwiro01",40.7142857142857,18.8571428571429,3.38428571428571,3.38428571428571,2007,7,"WAS"
"deutsme01",2,3,5.68,5.68,1946,0,"BOS"
"devench01",10.3333333333333,5.33333333333333,2.66333333333333,2.66333333333333,1932,2,"NYA"
"devinad01",27.7142857142857,31,4.51142857142857,4.51142857142857,1973,7,"ATL"
"devinha01",0,1,15,15,1920,0,"BOS"
"devinji01",3,2,7.36,7.36,1883,0,"BL2"
"devinjo01",17.8,18.6,5.548,5.548,2005,6,"ATL"
"devliji01",91,52.3333333333333,2.23333333333333,2.23333333333333,1875,2,"LS1"
"devliji02",22.5,5.75,7.3975,7.3975,1886,3,"SL4"
"devrico01",35,10.5,7.455,7.455,2012,1,"MIN"
"dewalch01",6,2,0.64,0.64,1890,0,"CLP"
"deweyma01",28,34.1666666666667,3.41333333333333,3.41333333333333,1990,6,"SFN"
"dewitma01",8,9.66666666666667,4.52666666666667,4.52666666666667,2000,2,"TOR"
"diamosc01",53.6666666666667,19.3333333333333,4.68333333333333,4.68333333333333,2011,2,"MIN"
"diamoth01",36,16,6.83,6.83,2010,0,"CHN"
"diazca01",41.4,35.8,3.344,3.344,1982,4,"LAN"
"diazfe01",33,18,6.75,6.75,2004,0,"CHA"
"diazja01",8,5,3.18,3.18,2014,0,"LAA"
"diazjo01",2.5,2.5,5.4,5.4,2006,2,"KCA"
"diazju03",37,36,3.38,3.38,2014,0,"CIN"
"dibblro01",92.1428571428571,55,3.66214285714286,3.66214285714286,1988,7,"CIN"
"dibutpe01",7.5,4,2.21,2.21,1924,1,"CIN"
"dickege01",0,1,0,0,1917,0,"CLE"
"dickele01",45,29.6666666666667,4.41666666666667,4.41666666666667,1923,2,"SLN"
"dickera01",90.75,25.5,5.80166666666667,5.80166666666667,2001,13,"TEX"
"dickmem01",25.2,25,6.226,6.226,1936,5,"BOS"
"dicksbr01",6.5,4,5.175,5.175,2011,1,"SLN"
"dicksja01",53.5,18.25,5.255,5.255,1996,4,"ANA"
"dicksji01",21.5,27.25,5.54,5.54,1963,3,"KC1"
"dicksla01",4,3,7.24,7.24,1990,0,"CHN"
"dicksmu01",71.1666666666667,34.7222222222222,4.27444444444444,4.27444444444444,1939,20,"SLN"
"dickswa01",40.4,26.8,3.98,3.98,1910,5,"BSN"
"diehlge01",0.5,1,3.475,3.475,1942,1,"BSN"
"diekmja01",58.6666666666667,50,3.44333333333333,3.44333333333333,2012,2,"PHI"
"dierkla01",106.642857142857,25.4285714285714,3.36928571428571,3.36928571428571,1964,13,"HOU"
"dietrbi01",41.25,22.875,4.68166666666667,4.68166666666667,1933,15,"CHA"
"dietzdu01",19.75,26.5,4.6,4.6,1940,3,"PIT"
"difelma01",23.6666666666667,25.6666666666667,6.16666666666667,6.16666666666667,2008,3,"MIL"
"diggibe01",15,5,8.63,8.63,2002,0,"MIL"
"diggsre01",2,4,6.75,6.75,1934,0,"WS1"
"dilauja01",25,32.5,3.34,3.34,1969,1,"HOU"
"dillago01",2,3.5,6.375,6.375,1988,1,"BAL"
"dillati01",15.5,18.25,6.33,6.33,2008,4,"MIL"
"dilliha01",11,11,4.54,4.54,1914,0,"CLE"
"dillmbi01",43,25,4.815,4.815,1967,3,"BAL"
"dillost01",1.5,1.5,9.9,9.9,1963,1,"NYN"
"dimicfr01",1,4,9.64,9.64,1988,0,"CAL"
"dinarle01",22,15.6666666666667,5.93166666666667,5.93166666666667,2004,5,"BOS"
"dingmcr01",12.5,18.75,7.615,7.615,2000,5,"DET"
"dinnebi01",93.9166666666667,32.5833333333333,3.11833333333333,3.11833333333333,1898,11,"BOS"
"dioriro01",5.5,12.5,10.165,10.165,1973,1,"PHI"
"dipinfr01",42.9166666666667,42.8333333333333,3.67625,3.67625,1981,12,"HOU"
"dipotje01",44,48.75,4.35625,4.35625,1993,7,"COL"
"dischge01",14,8,2.64,2.64,1905,0,"DET"
"dishmgl01",22,11,6,6,1995,2,"DET"
"distaal01",1,2,3.86,3.86,1969,0,"CHN"
"ditmaar01",61.3333333333333,31.8888888888889,4.47722222222222,4.47722222222222,1954,8,"KC1"
"dixonke01",94.25,26.25,4.7075,4.7075,1984,3,"BAL"
"dixonso01",22.5,25.5,6.49375,6.49375,1953,3,"KC1"
"dixonst01",1.5,3,28.445,28.445,1993,1,"SLN"
"dixonto01",23.5,15.5,5.9325,5.9325,1977,6,"HOU"
"doakbi01",63.375,28.3125,3.69125,3.69125,1912,17,"SLN"
"doanewa01",4.5,3.5,5.5,5.5,1909,1,"CLE"
"dobbjo01",2,2,9,9,1924,0,"CHA"
"dobenra01",4,11,3.81,3.81,1929,0,"BOS"
"doberje01",18.3333333333333,25.3333333333333,10.555,10.555,1939,10,"CHA"
"dobsoch01",84.2222222222222,22.4444444444444,4.70555555555556,4.70555555555556,1966,9,"OAK"
"dobsojo01",70.8571428571429,29.5714285714286,4.005,4.005,1939,15,"BOS"
"dobsopa01",118.272727272727,37.6363636363636,3.62090909090909,3.62090909090909,1967,10,"DET"
"dockige01",17,17.5,7.51,7.51,1945,2,"BRO"
"doddro01",4,4,7.2,7.2,1998,0,"PHI"
"dodgesa01",1.5,2,6.75,6.75,1921,1,"BOS"
"doefr01",4,2,8.25,8.25,1890,0,"PTP"
"dohened01",63,20.3333333333333,3.98666666666667,3.98666666666667,1895,8,"NY1"
"doherjo02",35.4,29.6,5.116,5.116,1992,4,"DET"
"dohmasc01",33.2,32.8,5.351,5.351,2004,4,"COL"
"dolanco01",17.25,8.75,5.65,5.65,1895,11,"BSN"
"dolanjo01",17.4,7.8,4.748,4.748,1890,5,"CHN"
"dolanto01",0,1,4.5,4.5,1883,0,"SL4"
"dolisra01",8.33333333333333,13.3333333333333,2.13,2.13,2011,2,"CHN"
"dollar01",1.5,2,2.815,2.815,1936,2,"BSN"
"dolsifr01",16,24,2.83,2.83,2008,1,"DET"
"dominjo01",6,7,6.765,6.765,2013,1,"LAN"
"dominju01",24,10.6666666666667,5.09666666666667,5.09666666666667,2003,2,"TEX"
"donahde01",1.5,4,6.105,6.105,1943,1,"PHI"
"donahre01",60.5384615384615,28.2307692307692,4.20730769230769,4.20730769230769,1893,13,"PHI"
"donalat01",46.125,19.125,3.6975,3.6975,1938,7,"NYA"
"donaled01",1,1,4.5,4.5,1912,0,"CIN"
"donlimi01",3,2,3.815,3.815,1899,3,"CIN"
"donnebl01",37,23.75,4.05875,4.05875,1944,7,"PHI"
"donnebr01",41,42.8888888888889,3.70888888888889,3.70888888888889,2002,8,"ANA"
"donnech01",0,1,0,0,2001,0,"LAN"
"donneed01",41.5,21,3.4,3.4,1911,1,"BSN"
"donneed02",6,9,3.14,3.14,1959,0,"CHN"
"donnefr01",6,7,5.36,5.36,1893,0,"CHN"
"donohji01",58,35,4.63,4.63,1961,1,"LAA"
"donohpe01",47.5833333333333,28.6666666666667,4.6,4.6,1921,11,"CIN"
"donosli01",19.5,14,2.655,2.655,1955,1,"PIT"
"donovbi01",86.2222222222222,21,2.82722222222222,2.82722222222222,1898,20,"DET"
"donovbi02",12,19,2.635,2.635,1942,1,"BSN"
"donovdi01",58.6666666666667,23,4.80133333333333,4.80133333333333,1950,15,"CHA"
"donovto01",0,1,5.14,5.14,1901,0,"CLE"
"doolise01",69.6666666666667,58.3333333333333,2.96666666666667,2.96666666666667,2012,2,"OAK"
"dopsojo01",48.25,18,6.6675,6.6675,1985,9,"BOS"
"doranjo01",55,15,5.43,5.43,1891,0,"LS2"
"dorgami01",25.75,4.5,2.685,2.685,1879,5,"NY1"
"dorisha01",33.2,32.3,3.7485,3.7485,1947,9,"BOS"
"dornegu01",45.8333333333333,21.8333333333333,2.90083333333333,2.90083333333333,1902,7,"BSN"
"dorrbe01",34,8,2.59,2.59,1882,0,"SL4"
"dorseca01",2,2.66666666666667,15.44,15.44,1940,7,"CLE"
"dorseje01",3,1,9,9,1884,0,"BLU"
"dorseji01",4.66666666666667,2.66666666666667,13.19,13.19,1980,5,"BOS"
"doschja01",12.2,5.4,3.229,3.229,1903,5,"BRO"
"doteloc01",76.2,50.5333333333333,4.79133333333333,4.79133333333333,1999,14,"HOU"
"dotsori01",81.0833333333333,25.4166666666667,4.56041666666667,4.56041666666667,1979,11,"CHA"
"dottega01",3.33333333333333,2.33333333333333,3.69333333333333,3.69333333333333,1961,3,"MIN"
"dotyba01",4,1,1,1,1890,0,"TL2"
"doubrfe01",77.2,20.4,4.925,4.925,2010,4,"BOS"
"doughji01",14.75,19.75,7.7925,7.7925,1995,4,"HOU"
"doughto01",0,1,0,0,1904,0,"CHA"
"douglla01",1,2,3,3,1915,0,"BLF"
"douglph01",75.8888888888889,33.2222222222222,3.28259259259259,3.28259259259259,1912,10,"CHN"
"douglse01",31,10.8,7.346,7.346,2001,4,"BAL"
"douglwh01",28,11,3.26,3.26,1957,0,"PIT"
"dovede01",1,3,15,15,2007,0,"SLN"
"dowdki01",1,1,0,0,1910,0,"PIT"
"dowlida01",1.5,1,1,1,1964,2,"CHN"
"dowlipe01",74.75,29.25,4.4725,4.4725,1897,4,"LS3"
"downial01",96.4117647058823,23.8235294117647,3.54676470588235,3.54676470588235,1961,16,"NYA"
"downsda01",5,4,2.74,2.74,1972,0,"PHI"
"downsda02",28,30.6666666666667,4.59,4.59,2012,2,"DET"
"downske01",74.75,29.625,3.89125,3.89125,1986,7,"SFN"
"downssc01",44.2307692307692,47.6153846153846,4.40423076923077,4.40423076923077,2000,14,"TOR"
"dowseto01",0,1,5.4,5.4,1890,0,"CL4"
"doyleca01",25.25,12.75,8.59875,8.59875,1935,5,"PHA"
"doyleje01",9.5,13.75,11.2775,11.2775,1925,6,"DET"
"doylejo02",5,3,2.63,2.63,1882,0,"SL4"
"doylepa01",21.6666666666667,29,2.62166666666667,2.62166666666667,1969,3,"CAL"
"doylesl01",41.8,15,3.486,3.486,1906,4,"NYA"
"doyneco01",2,5,14.73,14.73,2007,0,"BAL"
"doziebu01",1.5,2,5.685,5.685,1947,2,"WS1"
"dozieto01",4,4,5.68,5.68,1986,0,"OAK"
"drabedo01",122.615384615385,30.6153846153846,3.95846153846154,3.95846153846154,1986,12,"PIT"
"drabeky01",23.6,7.8,4.64,4.64,2010,4,"TOR"
"drabomo01",68.3529411764706,34.6470588235294,3.66294117647059,3.66294117647059,1956,16,"CHN"
"dragodi01",75.9230769230769,39.9230769230769,3.73269230769231,3.73269230769231,1969,12,"BOS"
"drahmbr01",7.25,11.75,3.0075,3.0075,1991,3,"CHA"
"drakelo01",3.66666666666667,3.33333333333333,5.82333333333333,5.82333333333333,1922,2,"CLE"
"draketo01",6.5,9,6.69,6.69,1939,2,"BRO"
"drapemi01",16,29,4.25,4.25,1993,0,"NYN"
"draveda01",69.75,28.25,3.1475,3.1475,1982,7,"SDN"
"dreesto01",2,4,12.27,12.27,1991,0,"CHA"
"dreifda01",89.1111111111111,30.4444444444444,4.50666666666667,4.50666666666667,1994,10,"LAN"
"dreiscl01",9.75,11.5,4.6425,4.6425,1944,4,"BOS"
"dresery01",50.1666666666667,17.5,5.325,5.325,2001,5,"TEX"
"dressbo01",8,1,3,3,1902,0,"BSN"
"dresski01",17,7,5.45,5.45,1991,0,"OAK"
"dressro01",25.8,16.4,3.304,3.304,1975,5,"SEA"
"drewda01",2,1,3.86,3.86,1884,0,"PHU"
"drewska01",40.25,27.25,5.664375,5.664375,1946,8,"PHI"
"drewti01",8,7,7.548,7.548,2000,4,"CLE"
"dreyest01",17,7.5,5.71,5.71,1993,1,"TEX"
"driscde01",42.75,20.75,3.1325,3.1325,1880,4,"PT1"
"driscmi01",0,1,5.4,5.4,1916,0,"PHA"
"drisktr01",24.6,11.4,4.386,4.386,2002,5,"BAL"
"drohato01",2,2,9,9,1913,0,"WS1"
"drottdi01",65.7142857142857,25.1428571428571,5.56,5.56,1957,6,"CHN"
"drucklo01",50.25,13.25,5.565,5.565,1909,3,"NY1"
"druhoca01",30,10,9.45,9.45,1906,1,"SLN"
"drummti01",21,16.3333333333333,4.23666666666667,4.23666666666667,1987,3,"MIN"
"drysddo01",177.571428571429,37,3.04714285714286,3.04714285714286,1956,13,"LAN"
"dubiemo01",41.2857142857143,26.7142857142857,3.21571428571429,3.21571428571429,1944,8,"CHN"
"duboibr01",23.5,9,3.42,3.42,1989,1,"DET"
"duboser01",23,10.4,5.668,5.668,2002,4,"BAL"
"dubucje01",48.6666666666667,28.4444444444444,3.17444444444444,3.17444444444444,1908,11,"DET"
"duchsju01",43.375,28,4.295,4.295,2001,9,"OAK"
"duckwbr01",47,16.75,5.87375,5.87375,2001,7,"KCA"
"duckwji01",55,24.25,5.3325,5.3325,1963,3,"WS2"
"dudlecl01",21.2,20,31.538,31.538,1929,4,"BRO"
"duensbr01",67.3333333333333,49.8333333333333,3.98333333333333,3.98333333333333,2009,5,"MIN"
"duesha01",19,15.5,4.465,4.465,1978,2,"MON"
"duffaji01",42,28.2,5.777,5.777,1961,4,"SFN"
"duffijo01",6,2,2.79,2.79,1967,0,"LAN"
"duffla01",7,3,4.97,4.97,1922,0,"CHA"
"duffma01",4,7,4.76,4.76,2002,0,"SLN"
"duffybe01",8,3,5.56,5.56,1913,0,"PIT"
"duffyda01",62.5,15.5,3.48,3.48,2011,3,"KCA"
"duganda01",7.5,10,3.325,3.325,1928,1,"CHA"
"duganed01",60,20,4.49,4.49,1884,0,"RIC"
"dugglbi01",56.625,30.125,3.620625,3.620625,1898,9,"PHI"
"dukema01",5,4,7.43,7.43,1891,0,"WS9"
"dukesja01",2.33333333333333,5.33333333333333,3.00333333333333,3.00333333333333,1969,3,"WS2"
"dukesto01",28.1666666666667,26.8333333333333,4.34,4.34,1967,5,"HOU"
"dukeza01",63.9,28.9,3.9885,3.9885,2005,9,"PIT"
"dulibbo01",18.4285714285714,25.1428571428571,3.44285714285714,3.44285714285714,1959,8,"SLN"
"dumatph01",24.25,21.75,7.775,7.775,2007,4,"PIT"
"dumonge01",25.6,15.4,3.422,3.422,1915,4,"WS1"
"dumouda01",3.5,4,7.65,7.65,1977,1,"CIN"
"dumovni01",23,28,4.6,4.6,1923,0,"CHN"
"dunbama01",5,8,11.57,11.57,1995,0,"FLO"
"duncaco01",25,19,2.53,2.53,2001,1,"CHN"
"dundoed01",34,15.5,4.13,4.13,1883,1,"CL5"
"dunegji01",3,7,4.73,4.73,1970,0,"CHN"
"dunhawi01",15,7,5.68,5.68,1902,0,"SLN"
"dunklda01",27.8,12.2,5.922,5.922,1897,7,"PHI"
"dunlafr01",1,1,9,9,1884,3,"DTN"
"dunleja01",39.5,10.5,4.24,4.24,1903,1,"SLN"
"dunnad01",0,1,9,9,2014,0,"CHA"
"dunnemi01",41,17,4.652,4.652,1987,5,"PIT"
"dunnian01",3,1.5,5.75,5.75,1889,2,"NY1"
"dunnija01",8,15,1.42,1.42,2013,1,"SFN"
"dunnist01",55.7142857142857,19.4285714285714,6.81142857142857,6.81142857142857,1970,7,"CLE"
"dunnja01",24.4285714285714,20.2857142857143,5.38571428571429,5.38571428571429,1897,7,"BRO"
"dunnji01",2,3,3.38,3.38,1952,0,"PIT"
"dunnmi01",47.6666666666667,51.8333333333333,3.8,3.8,2009,5,"MIA"
"dunnsc01",3,5,10.37,10.37,2004,2,"ANA"
"dupeefr01",0,1,NA,NA,1901,0,"CHA"
"dupremi01",5,12,9.19,9.19,1976,0,"SDN"
"duranro01",11.5,15.5,6.73,6.73,1997,1,"DET"
"durbich01",41.2142857142857,32.5714285714286,5.34785714285714,5.34785714285714,1999,14,"KCA"
"durbijd01",23,11.5,28.5925,28.5925,2004,3,"MIN"
"durbiki01",5,5,5.4,5.4,1907,0,"CHN"
"durenry01",63,31.1,4.5545,4.5545,1954,11,"NYA"
"durhabu01",1.5,2.25,7.035,7.035,1904,5,"NY1"
"durhado01",29,12.5,5.965,5.965,1972,1,"SLN"
"durhaed01",40.8,28.6,5.298,5.298,1929,4,"BOS"
"durhajo01",3,3,5.85,5.85,1902,0,"CHA"
"durniri01",0,1,6.75,6.75,1917,1,"BRO"
"durocja01",25.5,22.5,6.465,6.465,2002,1,"MIL"
"durritr01",0,1,0,0,2004,0,"MIL"
"duryeje01",83.2,28.6,4.078,4.078,1889,4,"CIN"
"dusaker01",8.66666666666667,7.66666666666667,4.465,4.465,1948,3,"SLN"
"duserca01",2.5,1.5,6.75,6.75,1956,2,"KC1"
"dustabo01",4,7,9,9,1963,0,"DET"
"duvalmi01",5.75,13.25,6.555,6.555,1998,3,"TBA"
"duzenbi01",5,2,13.85,13.85,1890,0,"BFP"
"dwyerch01",2,2,0,0,2013,0,"KCA"
"dwyerfr01",46.9166666666667,30.4166666666667,3.92916666666667,3.92916666666667,1888,11,"CIN"
"dyerbe01",0,2,0,0,1918,0,"DET"
"dyered01",10.5,11.5,7.47833333333333,7.47833333333333,1922,5,"SLN"
